id,authorships.author.display_name,authorships.author.id,authorships.author.orcid,authorships.countries,authorships.institutions.display_name,authorships.institutions.id,authorships.is_corresponding,best_oa_location.license,cited_by_count,corresponding_institution_ids,display_name,doi,funders.display_name,fwci,is_retracted,language,open_access.is_oa,open_access.oa_status,primary_location.source.display_name,primary_location.source.id,primary_location.source.issn_l,primary_location.source.type,primary_topic.display_name,publication_date,publication_year,type
https://openalex.org/W3081810959,Aleksandr V. Marenich|Casey P. Kelly|Jason D. Thompson|Gregory D. Hawkins|Candee C. Chambers|David J. Giesen|Paul Winget|Christopher J. Cramer|Donald G. Truhlar,https://openalex.org/A5061017744|https://openalex.org/A5053083096|https://openalex.org/A5111863630|https://openalex.org/A5113505750|https://openalex.org/A5110699802|https://openalex.org/A5016283052|https://openalex.org/A5024124704|https://openalex.org/A5048985028|https://openalex.org/A5061717048,https://orcid.org/0000-0003-0288-843X||https://orcid.org/0009-0002-4710-8505||||https://orcid.org/0000-0002-3443-7556|https://orcid.org/0000-0001-5048-1859|https://orcid.org/0000-0002-7742-7294,|||||||US|US,|||||||University of Minnesota System|University of Minnesota System,|||||||https://openalex.org/I2800403580|https://openalex.org/I2800403580,True|False|False|False|False|False|False|False|False,cc-by-nc-nd,41,,Minnesota Solvation Database (MNSOL) version 2012,https://doi.org/10.13020/3eks-j059,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Geochemistry and Geologic Mapping,1998-01-01,1998,dataset
https://openalex.org/W2297941261,Brian F. Walters|Christopher W. Woodall|Matthew B. Russell,https://openalex.org/A5014726860|https://openalex.org/A5039275273|https://openalex.org/A5008534219,https://orcid.org/0000-0001-7408-9704|https://orcid.org/0000-0001-8076-6214|https://orcid.org/0000-0002-7044-9650,||,,,True|False|False,cc-by-sa,28,,"White-tailed deer density estimates across the eastern United States, 2008",https://doi.org/10.13020/d6g014,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Wildlife Ecology and Conservation,2016-01-01,2016,dataset
https://openalex.org/W2898833073,Daniel Ackerman,https://openalex.org/A5031063931,https://orcid.org/0000-0002-9305-4184,,,,True,,17,,"Global nitrogen deposition (2°×2.5° grid resolution) simulated with GEOS-Chem for 1984-1986, 1994-1996, 2004-2006, and 2014-2016",https://doi.org/10.13020/d6kx2r,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Atmospheric and Environmental Gas Dynamics,2018-01-01,2018,dataset
https://openalex.org/W2525336510,Lian P. Rampi,https://openalex.org/A5077086878,,,,,True,public-domain,12,,Minnesota Land Cover Classification and Impervious Surface Area by Landsat and Lidar: 2013 Update,https://doi.org/10.13020/d6jp4s,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Rangeland and Wildlife Management,2016-01-01,2016,dataset
https://openalex.org/W3043928535,Jungseok Hong|Michael Fulton|Junaed Sattar,https://openalex.org/A5110745295|https://openalex.org/A5102749357|https://openalex.org/A5055649336,|https://orcid.org/0000-0003-1842-6045|https://orcid.org/0000-0002-3983-6265,||,,,True|False|False,,12,,TrashCan 1.0 An Instance-Segmentation Labeled Dataset of Trash Observations,https://doi.org/10.13020/g1gx-y834,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Electron and X-Ray Spectroscopy Techniques,2019-06-24,2019,dataset
https://openalex.org/W3184905479,Xueying Yu|Dylan B. Millet|Daven K. Henze,https://openalex.org/A5044635913|https://openalex.org/A5002309504|https://openalex.org/A5058462310,https://orcid.org/0000-0002-9380-5136|https://orcid.org/0000-0003-3076-125X|https://orcid.org/0000-0001-6431-4963,||,,,True|False|False,,12,,Updated Code of GEOS-Chem Adjoint v35 for TROPOMI Methane 4D-Var Inversion,https://doi.org/10.13020/g5xc-nj81,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Methane Hydrates and Related Phenomena,2021-07-22,2021,dataset
https://openalex.org/W1543151827,John Fieberg,https://openalex.org/A5030821429,https://orcid.org/0000-0002-3180-7021,,,,True,,11,,Home range overlap indices implemented using kernel density estimators with plug-in smoothing parameters and Program R.,https://doi.org/10.13020/d6g59w,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Statistical Methods and Inference,2014-01-01,2014,dataset
https://openalex.org/W3043960864,Michael Fulton|Jungseok Hong|Junaed Sattar,https://openalex.org/A5102749357|https://openalex.org/A5110745295|https://openalex.org/A5055649336,https://orcid.org/0000-0003-1842-6045||https://orcid.org/0000-0002-3983-6265,||,,,True|False|False,,11,,Trash-ICRA19: A bounding box labeled dataset of underwater trash,https://doi.org/10.13020/x0qn-y082,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Underwater Acoustics Research,2018-02-01,2018,dataset
https://openalex.org/W2929793724,Mengzhen Liu,https://openalex.org/A5049021874,https://orcid.org/0000-0001-6550-6959,,,,True,public-domain,10,,Data Related to: Association studies of up to 1.2 million individuals yield new insights into the genetic etiology of tobacco and alcohol use,https://doi.org/10.13020/3b1n-ff32,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Smoking Behavior and Cessation,2019-01-28,2019,dataset
https://openalex.org/W2991557375,Pragya Verma|Donald G. Truhlar,https://openalex.org/A5067052561|https://openalex.org/A5061717048,https://orcid.org/0000-0002-5722-0894|https://orcid.org/0000-0002-7742-7294,|,,,True|False,,9,,Geometries for Minnesota Database 2019,https://doi.org/10.13020/217y-8g32,U.S. Department of Energy|Basic Energy Sciences,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Geographic Information Systems Studies,2019-11-19,2019,dataset
https://openalex.org/W1606445119,Sungrim Moon|Serguei Pakhomov|Genevieve B. Melton,https://openalex.org/A5004688014|https://openalex.org/A5111412522|https://openalex.org/A5025398350,https://orcid.org/0000-0002-9191-3897||https://orcid.org/0000-0001-5193-1663,||,,,True|False|False,,8,,Clinical Abbreviation Sense Inventory,,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Medical Research and Practices,2012-10-31,2012,dataset
https://openalex.org/W2917678318,Andrew Owen|Brendán Murphy,https://openalex.org/A5110314160|https://openalex.org/A5084020146,|https://orcid.org/0000-0001-5259-4849,|,,,True|False,cc-by,8,,Access Across America: Transit 2017 Data,https://doi.org/10.13020/d6g68v,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Traffic Prediction and Management Techniques,2017-01-18,2017,dataset
https://openalex.org/W2509129786,Jonathan Schroeder,https://openalex.org/A5103182253,https://orcid.org/0000-0002-8438-2506,,,,True,cc-by,7,,"Historical Population Estimates for 2010 U.S. States, Counties and Metro/Micro Areas, 1790-2010",https://doi.org/10.13020/d6xw2h,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Census and Population Estimation,2016-08-10,2016,dataset
https://openalex.org/W2521289635,Trevor K Host,https://openalex.org/A5079806805,,,,,True,public-domain,7,,Twin Cities Metropolitan Area 1-Meter Land Cover Classification (Urban Focused),https://doi.org/10.13020/d6959b,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Remote Sensing and Land Use,2016-01-01,2016,dataset
https://openalex.org/W1479779734,Paula Chesley|Bruce Vincent|Li Xu|Srihari Rohini,https://openalex.org/A5091375137|https://openalex.org/A5082441195|https://openalex.org/A5026628133|https://openalex.org/A5109035562,||https://orcid.org/0000-0002-0988-7934|,|||,,,True|False|False|False,,6,,datasets for Using Verbs and Adjectives to Automatically Classify Blog Sentiment,,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Sentiment Analysis and Opinion Mining,2006-01-01,2006,dataset
https://openalex.org/W2806182523,Somayeh Dodge,https://openalex.org/A5064138235,https://orcid.org/0000-0003-0335-3576,,,,True,,6,,DynamoVis - Dynamic Visualization of Animal Movement Data,https://doi.org/10.13020/d6ph49,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Species Distribution and Climate Change,2018-06-21,2018,dataset
https://openalex.org/W2920240327,H. Backes Walter|Ruixuan Li|Justin Munafo|Christopher Curry|Nicolette Peterson|Thomas A. Stoffregen,https://openalex.org/A5071801745|https://openalex.org/A5039670436|https://openalex.org/A5010148271|https://openalex.org/A5080959465|https://openalex.org/A5108596821|https://openalex.org/A5086701840,|https://orcid.org/0000-0002-7791-5511||||https://orcid.org/0000-0003-1467-9168,|||||,,,True|False|False|False|False|False,public-domain,6,,APAL Coupling Study 2019,https://doi.org/10.13020/xamg-cs69,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Context-Aware Activity Recognition Systems,2016-06-01,2016,dataset
https://openalex.org/W1527143013,Andrew Owen|David Levinson,https://openalex.org/A5110314160|https://openalex.org/A5084766858,|https://orcid.org/0000-0002-4563-2963,US|US,University of Minnesota System|University of Minnesota System,https://openalex.org/I2800403580|https://openalex.org/I2800403580,True|False,other-oa,5,https://openalex.org/I2800403580,Access Across America: Transit 2014 Data,https://doi.org/10.13020/d6mw2q,University of Minnesota,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Traffic Prediction and Management Techniques,2014-12-08,2014,dataset
https://openalex.org/W2760791314,Christine L. Dolph|Amy T. Hansen|Katie Kemmitt|Ben Janke|Michelle Rorer|Sarah G. Winikoff|Anna Baker|Evelyn Boardman|Jacques C. Finlay,https://openalex.org/A5032755713|https://openalex.org/A5029008400|https://openalex.org/A5028308713|https://openalex.org/A5110104780|https://openalex.org/A5075350065|https://openalex.org/A5000781250|https://openalex.org/A5036558633|https://openalex.org/A5046344291|https://openalex.org/A5057863865,https://orcid.org/0000-0003-3667-7809|https://orcid.org/0000-0002-6152-9595||||https://orcid.org/0000-0002-4234-7761|https://orcid.org/0000-0001-8194-7535||https://orcid.org/0000-0002-7968-7030,||||||||,,,True|False|False|False|False|False|False|False|False,cc-by,5,,"Characterization of streams and rivers in the Minnesota River Basin Critical Observatory: water chemistry and biological field collections, 2013-2016",https://doi.org/10.13020/d6fh44,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Fish Ecology and Management Studies,2013-05-15,2013,dataset
https://openalex.org/W3121198388,John Fieberg|Kelsey Vitense|Douglas H. Johnson,https://openalex.org/A5030821429|https://openalex.org/A5071601685|https://openalex.org/A5012150828,https://orcid.org/0000-0002-3180-7021|https://orcid.org/0000-0003-2455-5513|https://orcid.org/0000-0002-7778-6641,US||,University of Minnesota System||,https://openalex.org/I2800403580||,True|False|False,,5,https://openalex.org/I2800403580,R Code and Output Supporting: Resampling-Based Methods for Biologists,https://doi.org/10.13020/wn56-9y75,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Data Analysis with R,2020-03-02,2020,dataset
https://openalex.org/W1601229860,Hamid Mokhtarzadeh|Todd Colten,https://openalex.org/A5109359043|https://openalex.org/A5051569912,|,|,,,True|False,public-domain,4,,"Small UAV Position and Attitude, Raw Sensor, and Aerial Imagery Data Collected over Farm Field with Surveyed Markers",https://doi.org/10.13020/d6bc7z,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Robotics and Sensor-Based Localization,2015-03-04,2015,dataset
https://openalex.org/W2614369500,Jenny Pelletier,https://openalex.org/A5005380217,https://orcid.org/0000-0003-4305-9478,,,,True,cc-by,4,,"State Regulations on Minimum Stocking Requirements for Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)–Authorized Retailers: United States, 2017",https://doi.org/10.13020/d69k5z,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Food Security and Health in Diverse Populations,2017-01-01,2017,dataset
https://openalex.org/W2887442125,Serguei Pakhomov,https://openalex.org/A5056292346,https://orcid.org/0000-0001-5048-4929,,,,True,public-domain,4,,Semantic Relatedness and Similarity Reference Standards for Medical Terms,https://doi.org/10.13020/d6cx04,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Biomedical Text Mining and Ontologies,2018-01-01,2018,dataset
https://openalex.org/W3005835101,Stefanie Muff|Johannes Signer|John Fieberg,https://openalex.org/A5025165097|https://openalex.org/A5085226291|https://openalex.org/A5030821429,https://orcid.org/0000-0002-8425-0757|https://orcid.org/0000-0002-1771-7775|https://orcid.org/0000-0002-3180-7021,||,,,True|False|False,,4,,"R Code and Output Supporting ""Accounting for individual-specific variation in habitat-selection studies: Efficient estimation of mixed-effects models using Bayesian or frequentist computation""",https://doi.org/10.13020/8bhv-dz98,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Genetic and phenotypic traits in livestock,2019-07-22,2019,dataset
https://openalex.org/W3007380532,Forrest Fleischman|Cory L. Struthers|Michael J. Dockry|Tyler A. Scott|Gwen Arnold,https://openalex.org/A5069110474|https://openalex.org/A5034307847|https://openalex.org/A5024995792|https://openalex.org/A5035804681|https://openalex.org/A5010575814,https://orcid.org/0000-0001-6060-4031|https://orcid.org/0000-0001-9931-9211|https://orcid.org/0000-0002-0395-0525|https://orcid.org/0000-0002-4214-5895|https://orcid.org/0000-0001-6211-6867,||||,,,True|False|False|False|False,public-domain,4,,"US Forest Service Planning, Appeals, and Litigation Data on NEPA compliance, 2005-2021",https://doi.org/10.13020/3xfe-2m18,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Environmental Conservation and Management,2019-04-01,2019,dataset
https://openalex.org/W3117318237,Kevin Ehrman-Solberg|Penny Petersen|Marguerite Mills|Kirsten Delegard|Ryan Mattke,https://openalex.org/A5003125511|https://openalex.org/A5049624928|https://openalex.org/A5044692463|https://openalex.org/A5011934261|https://openalex.org/A5030097518,https://orcid.org/0000-0001-8135-0077|||https://orcid.org/0009-0005-9085-6164|https://orcid.org/0000-0001-8816-9289,||||,,,True|False|False|False|False,public-domain,4,,Racial Covenants in Hennepin County,https://doi.org/10.13020/a88t-yb14,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Survey Methodology and Nonresponse,2020-11-25,2020,dataset
https://openalex.org/W3186285238,Jay A. Austin|Cassandra Elmer,https://openalex.org/A5082130798|https://openalex.org/A5036839589,https://orcid.org/0000-0002-3580-1794|,US|,"University of Minnesota, Duluth|",https://openalex.org/I4210115145|,True|False,public-domain,4,https://openalex.org/I4210115145,"Lake Superior moored temperature and currents, Sep 2005-May 2015",https://doi.org/10.13020/zqw9-mk81,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Fish Ecology and Management Studies,2005-09-01,2005,dataset
https://openalex.org/W1160200883,Tian Guo|Ingrid E. Schneider,https://openalex.org/A5047740065|https://openalex.org/A5008954585,|https://orcid.org/0000-0002-2745-3283,|,,,True|False,,3,,Transportation and Quality of Life: An Annotated Bibliography,,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Urban Transport and Accessibility,2010-01-01,2010,dataset
https://openalex.org/W1566233190,V.W. Chandler|R.S. Lively|Timothy E. Wahl,https://openalex.org/A5058852051|https://openalex.org/A5077774035|https://openalex.org/A5007825026,||,||,,,True|False|False,,3,,GRAVITY AND AEROMAGNETIC DATA GRIDS OF MINNESOTA,,,,False,en,False,closed,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Geophysical and Geoelectrical Methods,2004-01-01,2004,dataset
https://openalex.org/W2523870716,Alicia Hofelich Mohr|Andrew Sell|Thomas Lindsay,https://openalex.org/A5045512906|https://openalex.org/A5019223076|https://openalex.org/A5071495050,https://orcid.org/0000-0002-7644-4105||,||,,,True|False|False,,3,,Thinking inside the box: Data from an online Alternative Uses Task with visual manipulation of the survey response box,https://doi.org/10.13020/d6k012,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Technology Adoption and User Behaviour,2014-02-01,2014,dataset
https://openalex.org/W2587342661,Joseph Knight|Lian P. Rampi|Trevor K Host,https://openalex.org/A5068564619|https://openalex.org/A5077086878|https://openalex.org/A5079806805,https://orcid.org/0000-0001-5846-9416||,||,,,True|False|False,public-domain,3,,2015 Twin Cities Metropolitan Area Urban Tree Canopy Assessment,https://doi.org/10.13020/d6c016,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Remote Sensing in Agriculture,2015-12-31,2015,dataset
https://openalex.org/W2892189901,Ali Moghimi|Ce Yang,https://openalex.org/A5101570535|https://openalex.org/A5101915854,https://orcid.org/0000-0002-9249-8365|https://orcid.org/0000-0001-6971-5504,|,,,True|False,public-domain,3,,Hyperspectral image dataset for salt stress phenotyping of wheat,https://doi.org/10.13020/d69q3k,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Spectroscopy and Chemometric Analyses,2018-01-01,2018,dataset
https://openalex.org/W2913815335,Rubina Rizvi|Jake Vasilakes|Terrence J Adam|Genevieve B. Melton|Jeffrey R. Bishop|Jiang Bian|Tao Cui,https://openalex.org/A5017988254|https://openalex.org/A5013038150|https://openalex.org/A5032913460|https://openalex.org/A5025398350|https://openalex.org/A5033047276|https://openalex.org/A5021438219|https://openalex.org/A5011073806,https://orcid.org/0000-0001-9432-3086|https://orcid.org/0000-0001-6729-0936|https://orcid.org/0000-0002-8666-2587|https://orcid.org/0000-0001-5193-1663|https://orcid.org/0000-0001-7653-8980|https://orcid.org/0000-0001-6997-1989|https://orcid.org/0000-0002-3695-2439,||||||,,,True|False|False|False|False|False|False,cc-by,3,,integrated DIetary Supplement Knowledge base (iDISK),https://doi.org/10.13020/d6bm3v,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Biomedical Text Mining and Ontologies,2017-12-01,2017,dataset
https://openalex.org/W2946278825,Beth Fallon,https://openalex.org/A5001018381,https://orcid.org/0000-0001-6572-9749,,,,True,cc-by,3,,"Leaf and canopy spectra, symptom progression, and physiological data from experimental detection of oak wilt in oak seedlings",https://doi.org/10.13020/cgy7-2564,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Forest Insect Ecology and Management,2017-07-13,2017,dataset
https://openalex.org/W3139111501,Benjamin Wiggins|Cody Hennesy|Brian Vetruba|Alexis Logsdon|Emily Janisch,https://openalex.org/A5102775615|https://openalex.org/A5065487970|https://openalex.org/A5051893368|https://openalex.org/A5059429490|https://openalex.org/A5082325628,https://orcid.org/0000-0002-2100-4815|https://orcid.org/0000-0002-9410-9810|https://orcid.org/0000-0001-7998-9330|https://orcid.org/0000-0003-3406-5577|,||||,,,True|False|False|False|False,public-domain,3,,"R1 Digital Scholarship Program Survey Dataset, 2020",https://doi.org/10.13020/tdtb-2b96,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Computational and Text Analysis Methods,2020-05-07,2020,dataset
https://openalex.org/W3196384766,Lisa Johnston|Renata Gonçalves Curty|Sophia Lafferty-Hess|Hannah Hadley|Jonathan Petters|Hoa Luong|Susan Braxton|Jake Carlson|Wendy Kozlowski,https://openalex.org/A5062241268|https://openalex.org/A5055284061|https://openalex.org/A5000149615|https://openalex.org/A5043189597|https://openalex.org/A5001725489|https://openalex.org/A5069868142|https://openalex.org/A5088472783|https://openalex.org/A5002317364|https://openalex.org/A5046714242,https://orcid.org/0000-0001-6908-9240|https://orcid.org/0000-0002-4615-6030|https://orcid.org/0000-0002-8343-3279||https://orcid.org/0000-0002-0853-5814|https://orcid.org/0000-0001-6758-5419|https://orcid.org/0000-0001-6605-216X|https://orcid.org/0000-0003-2733-0969|https://orcid.org/0000-0001-6539-3798,US|US|US|US|US|US|US|US|US,"University of Minnesota System|University of California, Santa Barbara|Duke University|Pennsylvania State University|Virginia Tech|University of Illinois Urbana-Champaign|University of Illinois Urbana-Champaign|University of Michigan–Ann Arbor|Cornell University",https://openalex.org/I2800403580|https://openalex.org/I154570441|https://openalex.org/I170897317|https://openalex.org/I130769515|https://openalex.org/I859038795|https://openalex.org/I157725225|https://openalex.org/I157725225|https://openalex.org/I27837315|https://openalex.org/I205783295,True|False|False|False|False|False|False|False|False,public-domain,3,https://openalex.org/I2800403580,"Value of Curation Survey, January 2021",https://doi.org/10.13020/04ee-q089,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Research Data Management Practices,2021-08-30,2021,dataset
https://openalex.org/W3201386800,Aaron P. Lindsay|Andreas Mueller|Mahesh K. Mahanthappa|Timothy P. Lodge|Frank S. Bates,https://openalex.org/A5073544096|https://openalex.org/A5102944341|https://openalex.org/A5062393684|https://openalex.org/A5021121847|https://openalex.org/A5069824583,https://orcid.org/0000-0003-0223-193X|https://orcid.org/0000-0002-4750-480X|https://orcid.org/0000-0002-9871-804X|https://orcid.org/0000-0001-5916-8834|https://orcid.org/0000-0003-3977-1278,||||,,,True|False|False|False|False,,3,,1D SAXS indexing macro for Igor Pro,https://doi.org/10.13020/9m8p-pv93,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Scientific Computing and Data Management,2018-01-01,2018,dataset
https://openalex.org/W3214030075,Brian Sockness|Karen B. Gran,https://openalex.org/A5067586809|https://openalex.org/A5007660468,|https://orcid.org/0000-0001-9832-3016,|,,,True|False,public-domain,3,,An Experimental Study of Drainage Network Development by Surface and Subsurface Flow in Low-Gradient Landscapes Raster Datasets,https://doi.org/10.13020/7a27-tg76,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Hydrology and Watershed Management Studies,2018-08-01,2018,dataset
https://openalex.org/W1568473680,E. Calvin Alexander|Robert G. Tipping,https://openalex.org/A5075302497|https://openalex.org/A5018075702,https://orcid.org/0000-0002-7864-7512|,|,,,True|False,,2,,Karst Features of Minnesota,,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Karst Systems and Hydrogeology,2002-01-01,2002,dataset
https://openalex.org/W1591578399,Christopher W. Tessum|Jason Hill|Julian Marshall,https://openalex.org/A5001173179|https://openalex.org/A5088589605|https://openalex.org/A5050225100,https://orcid.org/0000-0002-8864-7436|https://orcid.org/0000-0001-7609-6713|https://orcid.org/0000-0003-4087-1209,||,,,True|False|False,,2,,Data and visualizations of air quality impacts of conventional and alternative light-duty transportation in the United States,https://doi.org/10.13020/d6159v,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Vehicle emissions and performance,2014-11-25,2014,dataset
https://openalex.org/W1653879559,Andrew Owen|Brendán Murphy|David Levinson,https://openalex.org/A5110314160|https://openalex.org/A5084020146|https://openalex.org/A5084766858,|https://orcid.org/0000-0001-5259-4849|https://orcid.org/0000-0002-4563-2963,||,,,True|False|False,cc-by,2,,Access Across America: Walk 2014 Data,https://doi.org/10.13020/d6d598,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,"Urban, Neighborhood, and Segregation Studies",2014-01-01,2014,dataset
https://openalex.org/W2470043311,Matthew Magnani|Matthew Douglass|Samantha Porter,https://openalex.org/A5015526902|https://openalex.org/A5060244572|https://openalex.org/A5043460079,https://orcid.org/0000-0002-2557-046X|https://orcid.org/0000-0003-0559-2052|https://orcid.org/0000-0003-1064-307X,US|US|US,Harvard University Press|University of Nebraska–Lincoln|University of Minnesota|Twin Cities Orthopedics,https://openalex.org/I2801851002|https://openalex.org/I114395901|https://openalex.org/I130238516|https://openalex.org/I4210101327,True|False|False,,2,https://openalex.org/I2801851002,Three-Dimensional Models of Experimentally-Produced Lithic Artifacts Created using an Expedient and Refined Photogrammetry Protocol,https://doi.org/10.13020/d6t88n,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,3D Surveying and Cultural Heritage,2014-10-01,2014,dataset
https://openalex.org/W2471328717,Kristina Golubiewski-Davis,https://openalex.org/A5066754877,https://orcid.org/0000-0002-5227-966X,,,,True,,2,,"Supplementary Data for Reconstructing Past Craft Networks: A case study using 3D scans of Late Bronze Age swords to reconstruct specialized craft networks, PhD. Dissertation",https://doi.org/10.13020/d6pk5c,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Image Processing and 3D Reconstruction,2014-09-01,2014,dataset
https://openalex.org/W2481557415,Aaron S. David,https://openalex.org/A5032508822,https://orcid.org/0000-0002-0802-7799,,,,True,,2,,Data Files for Beachgrass Invasion and Root-Associated Fungi Studies,https://doi.org/10.13020/d6s88b,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Plant Pathogens and Fungal Diseases,2012-05-01,2012,dataset
https://openalex.org/W2803345070,Jake Vasilakes|Rubina Rizvi|Rui Zhang,https://openalex.org/A5013038150|https://openalex.org/A5017988254|https://openalex.org/A5100421963,https://orcid.org/0000-0001-6729-0936|https://orcid.org/0000-0001-9432-3086|https://orcid.org/0000-0001-8258-3585,||,,,True|False|False,,2,,Annotated Semantic Predications from SemMedDB,https://doi.org/10.13020/d6s38m,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Semantic Web and Ontologies,2018-01-01,2018,dataset
https://openalex.org/W2897603886,Tiffany M. Wolf|Wenchun Wang|Elizabeth V. Lonsdorf|Thomas R. Gillespie|Anne E. Pusey|Ian C. Gilby|Dominic A. Travis|Randall S. Singer,https://openalex.org/A5078374598|https://openalex.org/A5101046750|https://openalex.org/A5020429686|https://openalex.org/A5051559543|https://openalex.org/A5069275789|https://openalex.org/A5026538361|https://openalex.org/A5069991629|https://openalex.org/A5083379107,https://orcid.org/0000-0003-1740-4442||https://orcid.org/0000-0001-8057-401X|https://orcid.org/0000-0002-7901-7248|https://orcid.org/0000-0002-2280-8954|https://orcid.org/0000-0002-8782-930X|https://orcid.org/0000-0003-1542-3375|https://orcid.org/0000-0002-5461-9330,|||||||,,,True|False|False|False|False|False|False|False,,2,,"Data, Model Documentation, and Output Supporting ""Optimizing syndromic health surveillance in free ranging great apes: the case of Gombe National Park""",https://doi.org/10.13020/d64x2q,,,False,en,True,green,University of Minnesota Digital Conservancy (University of Minnesota),https://openalex.org/S4306402521,,repository,Primate Behavior and Ecology,2018-01-01,2018,dataset
